X,Y,OBJECTID,Watershed,Waterbody,Latitude,Longitude,Collection,SampleDept,FTS42,FTS42Flag,FTS62,FTS62Flag,FTS82,FTS82Flag,FOSA,FOSAFlag,NEtFOSAA,NMeFOSAA,PFBA,PFBAFlag,PFBS,PFBSFlag,PFDA,PFDAFlag,PFDoA,PFDoAFlag,PFDS,PFDSFlag,PFHpA,PFHpAFlag,PFHpS,PFHpSFlag,PFHxA,PFHxAFlag,PFHxS,PFHxSFlag,PFNA,PFNAFlag,PFNS,PFNSFlag,PFOA,PFOAFlag,PFOS,PFOSFlag,PFPeA,PFPeAFlag,PFPeS,PFPeSFlag,PFTeA,PFTeAFlag,PFTriA,PFTriAFlag,PFUnA,PFUnAFlag,PF3ONS9Cl,ADONA,ADONAFlag,GenX,GenXFlag,FTCA53,NEtFOSAAFlag,NMeFOSAAFlag,PF3OUdS11Cl,PF3OUdS11ClFlag,PF3ONS9ClFlag,FTCA53Flag
-86.0500999998151,44.0402999998452,1710,Pere Marquette,Little Sable River,44.0403,-86.0501,2020/06/30 00:00:00+00, ,5,K,1.9,K,1.9,K,1.3,J B,1.8,3,2.2,B,0.19,K,0.3,K,0.53,K,0.31,K,0.35,J,0.18,K,0.56,K,0.3,J B,0.26,K,0.15,K,0.81,K,0.52,K,0.61,J,0.29,K,0.28,K,1.2,K,1.1,K,0.23,0.17,K,1.4,K, ,K,K,0.31,K,K,Not Measured
-86.0500999998151,44.0402999998452,1711,Pere Marquette,Little Sable River,44.0403,-86.0501,2020/09/02 00:00:00+00, ,4.9,K,1.9,K,1.9,K,1.5,J B,1.8,3,3.1, ,0.25,J,0.3,K,0.52,K,0.3,K,0.58,J,0.18,K,0.55,K,0.35,J,0.41,J,0.15,K,1.1,J,0.72,J B,2.7, ,0.29,K,0.28,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-86.0500999998151,44.0402999998452,1712,Pere Marquette,Little Sable River,44.0403,-86.0501,2020/11/03 00:00:00+00, ,0.23,K,2.4,K,0.44,K,0.93,K,1.2,1.1,2.3,K,0.19,J,0.3,K,0.52,K,0.3,K,0.29,J,0.18,K,0.55,K,0.54,K,0.26,K,0.35,K,0.81,K,0.51,K,0.47,K,0.29,K,0.69,K,1.2,K,1,K,0.23,0.38,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-86.1411000000649,44.0346999997053,1713,Pere Marquette,North Branch Lincoln River,44.0347,-86.1411,2019/05/06 00:00:00+00, ,5.1,K,1.9,K,1.9,K,0.34,K,1.8,3,3.4,B,0.42,J,0.3,K,0.53,K,0.31,K,0.91,J I,0.18,K,0.76,J I,0.47,J B,0.47,J,0.16,K,1.1,J,0.58,J,0.51,J,0.29,K,0.3,J B,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.1411000000649,44.0346999997053,1714,Pere Marquette,North Branch Lincoln River,44.0347,-86.1411,2019/07/08 00:00:00+00, ,4.4,K,1.7,K,1.7,K,0.3,K,1.6,2.6,3.3, ,0.49,J,0.32,J,0.47,K,0.27,K,0.85,J,0.16,K,0.84,J,0.41,J B,0.86,J,0.14,K,1.3,J,0.98,J,0.54,J,0.25,K,0.25,K,1.1,K,0.93,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.1411000000649,44.0346999997053,1715,Pere Marquette,North Branch Lincoln River,44.0347,-86.1411,2019/09/16 00:00:00+00, ,4.6,K,1.8,K,1.8,K,0.32,J B,1.7,2.7,4, ,0.47,J,0.27,K,0.48,K,0.28,K,0.84,J,0.17,K,0.51,K,0.33,J B,0.46,J,0.14,K,1.2,J,0.59,J,0.43,K,0.26,K,0.26,K,1.1,K,0.97,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-86.1411000000649,44.0346999997053,1716,Pere Marquette,North Branch Lincoln River,44.0347,-86.1411,2019/11/12 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.6,J B,1.7,2.8,3.5,B,0.56,J B,0.28,K,0.5,K,0.29,K,0.77,J B,0.17,K,0.59,J,0.46,J B,0.24,K,0.14,K,0.95,J,0.49,K,0.44,K,0.27,K,0.45,J B,1.2,K,0.99,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-87.5408999997352,45.6897999995704,1717,Cedar-Ford,Alder Brook,45.6898,-87.5409,2020/05/25 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.74,J,1.8,2.9,4.5, ,0.45,J,0.29,K,0.52,K,0.3,K,0.82,J,0.18,K,0.74,J,0.44,J B,0.5,J,0.15,K,1.3,J,1,J,0.77,J,0.28,K,0.28,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-87.5408999997352,45.6897999995704,1718,Cedar-Ford,Alder Brook,45.6898,-87.5409,2020/07/07 00:00:00+00, ,4.5,K,1.7,K,1.7,K,0.49,J,1.6,2.7,7.3, ,0.69,J,0.27,K,0.48,K,0.28,K,1,J,0.16,K,0.89,J,0.15,K,0.56,J B,0.14,K,1.2,J,0.8,J,0.43,K,0.26,K,0.74,J,1.1,K,0.96,K,0.21,0.16,K,1.3,K, ,K,K,0.28,K,K,Not Measured
-87.5408999997352,45.6897999995704,1719,Cedar-Ford,Alder Brook,45.6898,-87.5409,2020/09/08 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.89,K,1.2,1.1,7.5, ,0.73,J,0.28,K,0.5,K,0.29,K,0.83,J,0.17,K,0.83,J,0.52,K,0.33,J,0.34,K,1,J,0.59,J,0.76,J,0.27,K,0.66,K,1.2,K,1,K,0.22,0.36,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-87.5408999997352,45.6897999995704,1720,Cedar-Ford,Alder Brook,45.6898,-87.5409,2020/11/01 00:00:00+00, ,0.23,K,2.4,K,0.44,K,0.93,K,1.2,1.1,2.8,J,0.4,J,0.29,K,0.52,K,0.3,K,0.3,J,0.18,K,0.55,K,0.54,K,0.26,K,0.35,K,0.81,K,0.58,J,0.46,K,0.28,K,0.69,K,1.2,K,1,K,0.23,0.38,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-87.4680999997152,45.87180000007,1721,Cedar-Ford,Ten Mile Creek,45.8718,-87.4681,2020/05/25 00:00:00+00, ,4.9,K,1.9,K,1.9,K,1.4,J,1.8,2.9,4.7, ,0.34,J,0.29,K,0.52,K,0.3,K,0.57,J,0.18,K,0.55,K,0.42,J B,0.26,K,0.15,K,0.93,J,0.87,J,0.68,J,0.28,K,0.28,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-87.4680999997152,45.87180000007,1722,Cedar-Ford,Ten Mile Creek,45.8718,-87.4681,2020/07/15 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.69,J,1.7,2.8,7.2, ,0.53,J,0.28,K,0.5,K,0.29,K,0.79,J,0.17,K,0.68,J,0.41,J B,0.31,J,0.15,K,0.95,J,0.89,J I,0.81,J,0.27,K,0.26,K *1,1.2,K,1,K,0.22,0.16,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-87.4680999997152,45.87180000007,1723,Cedar-Ford,Ten Mile Creek,45.8718,-87.4681,2020/11/01 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.89,K,1.2,1.1,2.2,K,0.27,J,0.28,K,0.5,K,0.29,K,0.23,K,0.17,K,0.53,K,0.52,K,0.25,K,0.34,K,0.78,K,0.49,K,0.45,K,0.27,K,0.67,K,1.2,K,1,K,0.22,0.36,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-87.5946000002897,45.9290000001499,1724,Cedar-Ford,South Branch of West Branch Ford River,45.929,-87.5946,2020/05/25 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.51,J,1.8,2.9,7.4, ,0.49,J,0.29,K,0.52,K,0.3,K,0.79,J,0.18,K,0.78,J,0.47,J B,0.32,J,0.15,K,1.1,J,0.77,J,1,J,0.28,K,0.28,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-87.5946000002897,45.9290000001499,1725,Cedar-Ford,South Branch of West Branch Ford River,45.929,-87.5946,2020/07/15 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.43,J,1.8,2.9,16, ,0.85,J,0.29,K,0.52,K,0.3,K,1.6,J,0.18,K,1.5,J,0.53,J B,0.9,J,0.15,K,1.7,J,1.1,J I,1.7,J,0.28,K,0.28,K *1,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-87.5946000002897,45.9290000001499,1726,Cedar-Ford,South Branch of West Branch Ford River,45.929,-87.5946,2020/11/01 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,3.2,J,0.37,J,0.29,K,0.51,K,0.29,K,0.31,J,0.17,K,0.53,K,0.52,K,0.25,K,0.34,K,0.78,K,0.5,K,0.45,K,0.28,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-87.58259999999,45.4776000003398,1727,Menominee,Hays Creek,45.4776,-87.5826,2019/05/07 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.33,K,1.8,3,4.1, ,0.28,J,0.3,K,0.52,K,0.3,K,1.1,J,0.18,K,2.8, ,0.31,J B,0.26,K,0.15,K,0.81,K,0.51,K,0.47,K,0.29,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-87.58259999999,45.4776000003398,1728,Menominee,Hays Creek,45.4776,-87.5826,2019/07/14 00:00:00+00, ,4.5,K H H16,1.7,K H H17,1.7,K H H18,0.31,K H H11,1.7,2.7,19,H H3,0.86,J H H3,0.27,K H H4,0.48,K H H6,0.28,K H H10,3.7,H H3,0.17,K H H9,7.4,H H3,0.46,J H H3 B,0.53,J H H3,0.14,K H H13,3,H H3,0.47,K H H3,9.3,H H3,0.26,K H H12,0.25,K H H8,1.1,K H H7,0.96,K H H5, , ,Not Measured, ,Not Measured, ,K H H15,K H H14, ,Not Measured,Not Measured,Not Measured
-87.58259999999,45.4776000003398,1729,Menominee,Hays Creek,45.4776,-87.5826,2019/09/09 00:00:00+00, ,4.8,K,1.8,K,1.8,K,0.32,K,1.8,2.9,5.6, ,0.18,K,0.29,K,0.51,K,0.3,K,1.8, ,0.18,K,3.2, ,0.33,J B,0.25,K,0.15,K,1.3,J,0.5,K,2.9, ,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-87.58259999999,45.4776000003398,1730,Menominee,Hays Creek,45.4776,-87.5826,2019/11/06 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.64,J B,1.7,2.8,3.4, ,0.21,J,0.28,K,0.5,K,0.29,K,1.2,J,0.17,K,3.2, ,0.3,J B,0.24,K,0.14,K,0.77,K,0.49,K,2.3, ,0.27,K,0.26,K,1.2,K*,0.99,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.4429000001348,43.69620000013,1731,Tittabawassee,Salt River,43.6962,-84.4429,2020/05/26 00:00:00+00, ,4.6,K,1.8,K,1.8,K,0.35,J B,1.7,2.7,5.2, ,0.94,J,0.27,K,0.49,K,0.28,K,0.82,J,0.17,K,0.99,J,0.53,J B,0.46,J,0.14,K,1.5,J,2.1,I B,1.2,J,0.27,K,0.26,K,1.2,K,0.97,K,0.21,0.16,K,1.3,K, ,K,K,0.28,K,K,Not Measured
-84.4429000001348,43.69620000013,1732,Tittabawassee,Salt River,43.6962,-84.4429,2020/07/09 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.65,J,1.8,2.9,2.2, ,0.81,J,0.29,K,0.52,K,0.3,K,0.44,J,0.18,K,0.75,J,0.49,J B,0.48,J,0.15,K,0.96,J,0.7,J,0.99,J,0.28,K,0.56,J,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-84.4429000001348,43.69620000013,1733,Tittabawassee,Salt River,43.6962,-84.4429,2020/09/15 00:00:00+00, ,0.22,K,2.3,K,0.43,K,0.91,K,1.2,1.1,2.7,J,1.3,J,0.29,K,0.51,K,0.3,K,0.36,J,0.18,K,0.55,J,0.53,K,0.25,K,0.34,K,0.79,K,0.5,K,1.1,J,0.28,K,0.68,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-84.4429000001348,43.69620000013,1734,Tittabawassee,Salt River,43.6962,-84.4429,2020/11/04 00:00:00+00, ,0.2,K,2.1,K,0.38,K,0.8,K,1.1,0.99,2.2,J,2, ,0.25,K,0.45,K,0.26,K,0.52,J,0.16,K,1.4,J,0.86,J,0.22,K,0.3,K,0.79,J,0.75,J,0.99,J,0.25,K,0.6,K,1.1,K,0.9,K,0.2,0.33,K,1.2,K, ,K,K,0.26,K,K,Not Measured
-83.7498799996622,41.9916299996248,1735,Raisin,Macon Creek,41.99163,-83.74988,2020/05/27 00:00:00+00, ,18,K,18,K,18,K,2.4,B,18,18,6.4, ,2.9, ,1.8,K,1.8,K,1.8,K,1.2,J,1.8,K,1.6,J,0.76,J,0.43,J,1.8,K,2.5, ,1.6,J,3.2,B,1.8,K,1.8,K,1.8,K,1.8,K,1.8,1.8,K,3.6,K, ,K,K,1.8,K,K,Not Measured
-83.7498799996622,41.9916299996248,1736,Raisin,Macon Creek,41.99163,-83.74988,2020/07/08 00:00:00+00, ,5,K,1.9,K,1.9,K,0.33,J,1.8,3,1.5,J,0.98,J,0.3,K,0.52,K,0.3,K,0.4,J,0.18,K,1.1,J,0.42,J B,0.42,J,0.15,K,1.1,J,1.5,J I,1.5,J,0.29,K,0.28,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-83.7498799996622,41.9916299996248,1737,Raisin,Macon Creek,41.99163,-83.74988,2020/09/16 00:00:00+00, ,0.21,K,2.2,K,0.41,K,0.87,K,1.2,1.1,2.6,J,1.1,J,0.28,K,0.49,K,0.29,K,0.58,J,0.17,K,0.86,J,0.63,J,0.26,J,0.33,K,1.2,J,1.4,J,1.5,J,0.27,K,0.65,K,1.2,K,0.98,K,0.21,0.36,K,1.3,K, ,K,K,0.29,K,K,Not Measured
-83.7498799996622,41.9916299996248,1738,Raisin,Macon Creek,41.99163,-83.74988,2020/11/12 00:00:00+00, ,0.23,K,2.4,K,0.44,K,0.94,K,1.3,1.2,2.3,K,0.74,J,0.3,K,0.53,K,0.31,K,0.35,J,0.18,K,0.72,J,0.55,K,0.26,K,0.36,K,0.82,K,0.52,K,0.87,J,0.29,K,0.7,K,1.3,K,1.1,K,0.23,0.38,K,1.4,K, ,K,K,0.31,K,K,Not Measured
-83.4177000001549,42.022900000035,1739,Ottawa-Stony,Stony Creek,42.0229,-83.4177,2020/05/27 00:00:00+00, ,18,K,18,K,18,K,0.49,J B,18,18,5.7, ,3.5, ,1.8,K,1.8,K,1.8,K,2.3, ,0.86,J,3.2, ,6.7, ,1.8,K,1.8,K,3.9, ,14, ,3.5,B,1.8, ,1.8,K,1.8,K,1.8,K,1.8,1.8,K,3.5,K, ,K,K,1.8,K,K,Not Measured
-83.4177000001549,42.022900000035,1740,Ottawa-Stony,Stony Creek,42.0229,-83.4177,2020/07/08 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.4,J,1.7,2.8,2.5, ,1.4,J,0.28,K,0.5,K,0.29,K,0.62,J,0.17,K,1.3,J,1.5,J B,0.43,J,0.14,K,1.3,J,3.9, ,1.9, ,0.27,K,0.26,K,1.2,K,0.99,K,0.22,0.16,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-83.4177000001549,42.022900000035,1741,Ottawa-Stony,Stony Creek,42.0229,-83.4177,2020/09/16 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,3.9,J,3.2, ,0.28,K,0.51,K,0.29,K,0.77,J,0.17,K,2.1, ,1.6,J,0.28,J,0.34,K,1.5,J,2.7, ,2.7, ,0.28,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-83.4177000001549,42.022900000035,1742,Ottawa-Stony,Stony Creek,42.0229,-83.4177,2020/11/12 00:00:00+00, ,0.23,K,2.4,K,0.44,K,0.94,K,1.2,1.2,2.3,K,1.5,J,0.3,K,0.53,K,0.31,K,0.55,J,0.18,K,0.99,J,1.5,J,0.26,K,0.35,K,0.81,K,0.52,K,1.2,J,0.29,K,0.7,K,1.2,K,1.1,K,0.23,0.38,K,1.4,K, ,K,K,0.31,K,K,Not Measured
-85.4618000000699,43.3975000004247,1743,Muskegon,Tamarack Creek,43.3975,-85.4618,2020/07/01 00:00:00+00, ,4.4,K,1.7,K,1.7,K,0.48,J B,1.6,2.6,1.7, ,0.53,J,0.26,K,0.46,K,0.27,K,0.42,J,0.16,K,0.49,K,0.48,J B,0.23,K,0.13,K,0.71,K,0.63,J,0.65,J,0.25,K,0.24,K,1.1,K,0.92,K,0.2,0.15,K,1.3,K, ,K,K,0.27,K,K,Not Measured
-85.4618000000699,43.3975000004247,1744,Muskegon,Tamarack Creek,43.3975,-85.4618,2020/09/03 00:00:00+00, ,5.1,K,2,K,2,K,0.45,J B,1.9,3,1.2,J,0.7,J,0.3,K,0.54,K,0.31,K,0.25,J,0.19,K,0.57,K,0.41,J B,0.26,K,0.16,K,0.83,K,0.53,K,0.76,J,0.29,K,0.28,K,1.3,K,1.1,K,0.23,0.18,K,1.5,K, ,K,K,0.31,K,K,Not Measured
-85.4618000000699,43.3975000004247,1745,Muskegon,Tamarack Creek,43.3975,-85.4618,2020/11/03 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.92,J,1.2,1.1,2.2,K,0.63,J,0.29,K,0.51,K,0.29,K,0.26,J,0.17,K,0.53,K,0.52,K,0.25,K,0.34,K,0.78,K,0.51,J,0.45,K,0.28,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-85.2475800003167,43.1302199999531,1746,Lower Grand,Wabasis Creek,43.13022,-85.24758,2019/05/06 00:00:00+00, ,5.1,K,2,K,2,K,0.35,K,1.9,3.1,2.3,B,0.86,J,0.31,K,0.54,K,0.32,K,0.76,J,0.19,K,1.1,J,0.58,J B,0.27,J,0.16,K,1.3,J,1.1,J I,0.71,J,0.3,K,0.32,J I B,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2475800003167,43.1302199999531,1747,Lower Grand,Wabasis Creek,43.13022,-85.24758,2019/07/02 00:00:00+00, ,4.1,K,1.6,K,1.6,K,0.28,K,1.5,2.5,1.7, ,0.91,J,0.25,K,0.44,K,0.25,K,0.63,J,0.15,K,0.93,J,0.41,J B,0.25,J,0.13,K,1.2,J,1.1,J,0.78,J,0.24,K,0.23,K,1,K,0.87,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2475800003167,43.1302199999531,1748,Lower Grand,Wabasis Creek,43.13022,-85.24758,2019/09/11 00:00:00+00, ,5,K,1.9,K,1.9,K,1,J B,1.8,3,2.6,B,0.97,J,0.3,K,1.2,J,0.31,K,0.63,J I,0.18,K,0.86,J,0.63,J B,0.31,J I,0.15,K,1.4,J,0.97,J,0.47,K,0.29,K,0.5,J,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.2475800003167,43.1302199999531,1749,Lower Grand,Wabasis Creek,43.13022,-85.24758,2019/11/05 00:00:00+00, ,5,K,1.9,K,1.9,K,0.56,J B,1.8,3,2.4, ,0.92,J,0.3,K,0.53,K,0.31,K,0.72,J,0.18,K,0.96,J,0.51,J B,0.26,J,0.15,K,1.6,J,0.77,J,0.47,K,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.9060000000999,45.0646999998052,1750,Thunder Bay,Brush Creek,45.0647,-83.906,2020/05/26 00:00:00+00, ,5.1,K,2,K,2,K,1.2,J B,1.9,3,2.9, ,0.35,J,0.3,K,0.54,K,0.31,K,0.43,J,0.19,K,0.62,J,0.38,J B,0.27,K,0.16,K,1,J,0.91,J B,0.69,J,0.3,K,0.29,K,1.3,K,1.1,K,0.24,0.18,K,1.5,K, ,K,K,0.31,K,K,Not Measured
-83.9060000000999,45.0646999998052,1751,Thunder Bay,Brush Creek,45.0647,-83.906,2020/07/06 00:00:00+00, ,4.2,K,1.6,K,1.6,K,1.1,J B,1.5,2.5,2,B,0.28,J,0.25,K,0.45,K,0.26,K,0.33,J,0.15,K,0.58,J,0.29,J B,0.22,K,0.13,K,0.7,J,0.73,J,0.48,J,0.24,K,0.24,K,1.1,K,0.89,K,0.19,0.15,K,1.2,K, ,K,K,0.26,K,K,Not Measured
-83.9060000000999,45.0646999998052,1752,Thunder Bay,Brush Creek,45.0647,-83.906,2020/09/09 00:00:00+00, ,0.22,K,2.3,K,0.42,K,15, ,1.2,1.1,3,J,0.24,J,0.28,K,0.5,K,0.29,K,0.53,J,0.17,K,0.55,J,0.52,K,0.25,K,0.34,K,0.78,K,1,J,0.48,J,0.27,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-83.9060000000999,45.0646999998052,1753,Thunder Bay,Brush Creek,45.0647,-83.906,2020/11/10 00:00:00+00, ,0.23,K,2.4,K,0.43,K,0.92,K,1.2,1.1,2.3,K,0.25,J,0.29,K,0.52,K,0.3,K,0.33,J,0.18,K,0.55,K,0.54,K,0.25,K,0.35,K,0.8,K,0.51,K,0.49,J,0.28,K,0.69,K,1.2,K,1,K,0.23,0.38,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-84.1975999997401,45.1157699995859,1754,Black-Cheboygan,Canada Creek,45.11577,-84.1976,2019/05/01 00:00:00+00, ,5.2,K,2,K,2,K,0.35,K,1.9,3.1,3,B,0.2,K,0.31,K,0.55,K,0.32,K,0.34,J,0.19,K,0.58,K,0.3,J B,0.27,K,0.16,K,0.85,K,0.54,K,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.1975999997401,45.1157699995859,1755,Black-Cheboygan,Canada Creek,45.11577,-84.1976,2019/07/01 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.28,K,1.5,2.5,2.8, ,0.18,J,0.25,K,0.45,K,0.26,K,0.38,J,0.15,K,0.47,K,0.28,J B,0.22,K,0.13,K,0.69,K,0.44,K,0.4,K,0.24,K,0.24,K,1.1,K,0.89,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.1975999997401,45.1157699995859,1756,Black-Cheboygan,Canada Creek,45.11577,-84.1976,2019/09/10 00:00:00+00, ,5.1,K,2,K,2,K,0.34,K,1.9,3,2.5, ,0.2,K,0.3,K,0.54,K,0.31,K,0.44,J,0.19,K,0.57,K,0.35,J B,0.26,K,0.16,K,0.83,K,0.56,J,0.48,K,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.1975999997401,45.1157699995859,1757,Black-Cheboygan,Canada Creek,45.11577,-84.1976,2019/11/04 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.91,J B,1.8,2.9,2.4,B,0.19,K,0.29,K,0.52,K,0.3,K,0.4,J,0.18,K,0.54,K,0.3,J B cn,0.25,K,0.15,K,0.8,K,0.51,K,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.8533000002947,43.8090000002499,1758,Pere Marquette,Cedar Creek,43.809,-85.8533,2020/05/19 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.9,J B,1.8,2.9,3.5,B,0.36,J,0.29,K,0.51,K,0.3,K,0.6,J,0.18,K,0.65,J,0.33,J B,0.25,J,0.15,K,0.97,J,0.63,J,0.8,J,0.28,K,0.27,K,1.2,K,1,K,0.22,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-85.8533000002947,43.8090000002499,1759,Pere Marquette,Cedar Creek,43.809,-85.8533,2020/06/30 00:00:00+00, ,4.4,K,1.7,K,1.7,K,0.62,J B,1.6,2.6,2.2,B,0.28,J,0.26,K,0.47,K,0.27,K,0.4,J,0.16,K,0.49,K,0.39,J B,0.23,K,0.14,K,0.77,J,0.62,J,0.57,J,0.25,K,0.25,K,1.1,K,0.93,K,0.2,0.15,K,1.3,K, ,K,K,0.27,K,K,Not Measured
-85.8533000002947,43.8090000002499,1760,Pere Marquette,Cedar Creek,43.809,-85.8533,2020/09/02 00:00:00+00, ,4.3,K,1.7,K,1.7,K,1.2,J B,1.6,2.6,2, ,0.27,J,0.26,K,0.46,K,0.27,K,0.41,J,0.16,K,0.48,K,0.31,J,0.22,K,0.13,K,0.77,J,0.52,J B,0.73,J,0.25,K,0.24,K,1.1,K,0.91,K,0.2,0.15,K,1.2,K, ,K,K,0.27,K,K,Not Measured
-85.8533000002947,43.8090000002499,1761,Pere Marquette,Cedar Creek,43.809,-85.8533,2020/11/03 00:00:00+00, ,0.22,K,2.3,K,0.43,K,0.92,K,1.2,1.1,2.2,K,0.27,J,0.29,K,0.52,K,0.3,K,0.4,J,0.18,K,0.54,K,0.53,K,0.25,K,0.35,K,0.8,K,0.51,K,0.46,K,0.28,K,0.68,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-85.8793999997102,43.4194999996253,1762,Muskegon,Williams Creek,43.4195,-85.8794,2019/05/06 00:00:00+00, ,5.4,K,2.1,K,2.1,K,0.36,K,2,3.2,5,B,0.44,J,0.32,K,0.57,K,0.33,K,0.67,J,0.2,K,0.73,J I,0.49,J B,0.28,K,0.17,K,1,J,0.56,K,0.59,J,0.31,K,0.37,J B,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.8793999997102,43.4194999996253,1763,Muskegon,Williams Creek,43.4195,-85.8794,2019/07/08 00:00:00+00, ,4.4,K,1.7,K,1.7,K,0.29,K,1.6,2.6,0.54,J,0.31,J,0.26,K,0.46,K,0.27,K,0.21,K,0.16,K,0.49,K,0.31,J B,0.23,K,0.13,K,0.71,K,0.45,K,0.41,K,0.25,K,0.24,K,1.1,K,0.92,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.8793999997102,43.4194999996253,1764,Muskegon,Williams Creek,43.4195,-85.8794,2019/09/16 00:00:00+00, ,4.6,K,1.8,K,1.8,K,0.67,J B,1.7,2.8,1.1,J,0.51,J I,0.28,K,0.49,K,0.29,K,0.22,K,0.17,K,0.52,K,0.32,J B,0.24,K,0.14,K,0.76,K,0.48,K,0.44,K,0.27,K,0.26,K,1.2,K,0.98,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
