DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80315129,Perfluoro-1-butanesulfonyl chloride,2991-84-6,IRFCLLARAUQTNK-UHFFFAOYSA-N,Nonafluorobutane-1-sulfonyl chloride,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(Cl)(=O)=O,"InChI=1S/C4ClF9O2S/c5-17(15,16)4(13,14)2(8,9)1(6,7)3(10,11)12",C4ClF9O2S,318.54,317.916382,32,,48,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80329968,"3H,3H-Perfluoroheptane-2,4-dione",20583-66-8,SUORUQZBFOQDGX-UHFFFAOYSA-N,"1,1,1,5,5,6,6,7,7,7-Decafluoroheptane-2,4-dione",FC(F)(F)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H2F10O2/c8-4(9,6(13,14)7(15,16)17)2(18)1-3(19)5(10,11)12/h1H2",C7H2F10O2,308.075,307.989511,33,,52,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037709,Potassium perfluorohexanesulfonate,3871-99-6,RSCGQEBKFSGWJT-UHFFFAOYSA-M,Potassium tridecafluorohexane-1-sulfonate,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF13O3S.K/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22;/h(H,20,21,22);/q;+1/p-1",C6F13KO3S,438.2,437.899763,115,,69,,1,69/1037,7.0,1037
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50369896,"1H,1H,10H,10H-Perfluorodecane-1,10-diol",754-96-1,NSKCTPBWPZPFHW-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorodecane-1,10-diol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,"InChI=1S/C10H6F16O2/c11-3(12,1-27)5(15,16)7(19,20)9(23,24)10(25,26)8(21,22)6(17,18)4(13,14)2-28/h27-28H,1-2H2",C10H6F16O2,462.13,462.011230,40,,,,1,120/497,24.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60379269,3-(Perfluoropropyl)propanol,679-02-7,VACKBPFJJWRSAO-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluorohexan-1-ol",OCCCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H7F7O/c7-4(8,2-1-3-14)5(9,10)6(11,12)13/h14H,1-3H2",C6H7F7O,228.11,228.038512,34,,46,,2,1/496,0.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20861913,Perfluorobutanesulfonyl fluoride,375-72-4,LUYQYZLEHLTPBH-UHFFFAOYSA-N,Nonafluorobutane-1-sulfonyl fluoride,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,"InChI=1S/C4F10O2S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16",C4F10O2S,302.09,301.945932,88,,107,,1,1/198,1.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6068985,2:2 Fluorotelomer alcohol,54949-74-5,JPMHUDBOKDBBLG-UHFFFAOYSA-N,"3,3,4,4,4-Pentafluorobutan-1-ol",OCCC(F)(F)C(F)(F)F,"InChI=1S/C4H5F5O/c5-3(6,1-2-10)4(7,8)9/h10H,1-2H2",C4H5F5O,164.075,164.026056,42,,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90659945,Ethyl perfluoropentanyl ketone,383177-55-7,VHTNJYGNFUMJTN-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,8-Undecafluorooctan-3-one",CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H5F11O/c1-2-3(20)4(9,10)5(11,12)6(13,14)7(15,16)8(17,18)19/h2H2,1H3",C8H5F11O,326.109,326.016475,30,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90880555,5-Iodoperfluoro-3-oxapentanesulfonyl fluoride,66137-74-4,XSLYISNQTJHKMP-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoro-2-iodoethoxy)ethane-1-sulfonyl fluoride",FC(F)(I)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,"InChI=1S/C4F9IO3S/c5-1(6,14)2(7,8)17-3(9,10)4(11,12)18(13,15)16",C4F9IO3S,425.99,425.846910,33,,80,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30235085,"2,4,6-Tris(pentafluoroethyl)-1,3,5-triazine",858-46-8,MQBPAXAOMVELQG-UHFFFAOYSA-N,"2,4,6-Tris(pentafluoroethyl)-1,3,5-triazine",FC(F)(F)C(F)(F)C1=NC(=NC(=N1)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,"InChI=1S/C9F15N3/c10-4(11,7(16,17)18)1-25-2(5(12,13)8(19,20)21)27-3(26-1)6(14,15)9(22,23)24",C9F15N3,435.096,434.985269,37,,43,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90371317,"5-Bromo-4,4,5,5-tetrafluoropentanoic acid",234443-22-2,OIIFPRVLJLLMOZ-UHFFFAOYSA-N,"5-Bromo-4,4,5,5-tetrafluoropentanoic acid",OC(=O)CCC(F)(F)C(F)(F)Br,"InChI=1S/C5H5BrF4O2/c6-5(9,10)4(7,8)2-1-3(11)12/h1-2H2,(H,11,12)",C5H5BrF4O2,252.991,251.940905,27,,42,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80897718,Perfluoroheptanes (branched and linear),NOCAS_897718,,,,,,, ,9,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90870512,"2,3-Dichlorooctafluorobutane",355-20-4,LXANZHXWGZWFAC-UHFFFAOYSA-N,"2,3-Dichloro-1,1,1,2,3,4,4,4-octafluorobutane",FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)F,"InChI=1S/C4Cl2F8/c5-1(7,3(9,10)11)2(6,8)4(12,13)14",C4Cl2F8,270.93,269.924931,60,6,55,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40290781,Perfluorobutyrylamidine,375-19-9,HYMJOTOLJAHZCH-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutanimidamide",NC(=N)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H3F7N2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H3,12,13)",C4H3F7N2,212.071,212.018445,33,,48,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50382621,7:3 Fluorotelomer alcohol,25600-66-2,LWCLGUDCFDTQBF-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodecan-1-ol",OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H7F15O/c11-4(12,2-1-3-26)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h26H,1-3H2",C10H7F15O,428.141,428.025737,33,,27,,2,198/469,42.0,469
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90446276,(Perfluorooctyl)propanoyl chloride,89373-67-1,QYLZAPXXSYDKKB-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecanoyl chloride",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(Cl)=O,"InChI=1S/C11H4ClF17O/c12-3(30)1-2-4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)11(27,28)29/h1-2H2",C11H4ClF17O,510.57,509.967921,29,,24,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10379719,Perfluoroadipoyl chloride,336-06-1,NGSYNEZFBAPQFK-UHFFFAOYSA-N,Octafluorohexanedioyl dichloride,FC(F)(C(Cl)=O)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,"InChI=1S/C6Cl2F8O2/c7-1(17)3(9,10)5(13,14)6(15,16)4(11,12)2(8)18",C6Cl2F8O2,326.95,325.914760,30,,37,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70379730,5H-Octafluoropentanoyl fluoride,813-03-6,UPRLRVYBTHGWJH-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluoropentanoyl fluoride",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)=O,"InChI=1S/C5HF9O/c6-1(7)3(9,10)5(13,14)4(11,12)2(8)15/h1H",C5HF9O,248.048,247.988368,22,,28,,2,0/198,0.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60871632,Perfluoro-2-butyltetrahydrofuran,335-36-4,FYJQJMIEZVMYSD-UHFFFAOYSA-N,"2,2,3,3,4,4,5-Heptafluoro-5-(nonafluorobutyl)oxolane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,"InChI=1/C8F16O/c9-1(10,4(15,16)7(20,21)22)2(11,12)6(19)3(13,14)5(17,18)8(23,24)25-6",C8F16O,416.061,415.969365,83,47,66,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1037303,Perfluoroheptanoic acid,375-85-9,ZWBAMYVPMDSJGQ-UHFFFAOYSA-N,Tridecafluoroheptanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7HF13O2/c8-2(9,1(21)22)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h(H,21,22)",C7HF13O2,364.062,363.976895,216,7,99,,1,52/1038,5.0,1038
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20170895,"1,6-Divinylperfluorohexane",1800-91-5,PDFSXHZXNZCKNF-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8-Dodecafluorodeca-1,9-diene",FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,"InChI=1S/C10H6F12/c1-3-5(11,12)7(15,16)9(19,20)10(21,22)8(17,18)6(13,14)4-2/h3-4H,1-2H2",C10H6F12,354.139,354.027788,58,,51,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20371305,2-Bromo-2-(Perfluorohexyl)ethene,51249-64-0,KSXRFZHNNOXBLE-UHFFFAOYSA-N,"2-Bromo-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooct-1-ene",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=C,"InChI=1S/C8H2BrF13/c1-2(9)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)8(20,21)22/h1H2",C8H2BrF13,424.987,423.913229,27,,27,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046614,Sevoflurane,28523-86-6,DFEYYRMXOJXZRJ-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-(fluoromethoxy)propane",FCOC(C(F)(F)F)C(F)(F)F,"InChI=1S/C4H3F7O/c5-1-12-2(3(6,7)8)4(9,10)11/h2H,1H2",C4H3F7O,200.056,200.007212,136,5064,110,3,1,0/277,0.0,277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20335129,"1,6-Dibromododecafluorohexane",918-22-9,SWAPKQWKFYIOJS-UHFFFAOYSA-N,"1,6-Dibromo-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexane",FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,"InChI=1S/C6Br2F12/c7-5(17,18)3(13,14)1(9,10)2(11,12)4(15,16)6(8,19)20",C6Br2F12,459.855,457.817514,40,,52,,2,3/460,1.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00379268,3:3 Fluorotelomer carboxylic acid,356-02-5,ISFKSWMQWIRDNC-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluorohexanoic acid",OC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H5F7O2/c7-4(8,2-1-3(14)15)5(9,10)6(11,12)13/h1-2H2,(H,14,15)",C6H5F7O2,242.093,242.017777,48,,55,,1,2/470,0.0,470
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80380837,"Perfluoro-3,6,9-trioxadecanoic acid",151772-59-7,GNQWOKPKDHCUSB-UHFFFAOYSA-N,"Difluoro{1,1,2,2-tetrafluoro-2-[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]ethoxy}acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,"InChI=1S/C7HF13O5/c8-2(9,1(21)22)23-3(10,11)4(12,13)24-5(14,15)6(16,17)25-7(18,19)20/h(H,21,22)",C7HF13O5,412.059,411.961639,37,,41,,1,23/462,5.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90868151,Perfluorotridecanoic acid,72629-94-8,LVDGGZAZAYHXEY-UHFFFAOYSA-N,Pentacosafluorotridecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13HF25O2/c14-2(15,1(39)40)3(16,17)4(18,19)5(20,21)6(22,23)7(24,25)8(26,27)9(28,29)10(30,31)11(32,33)12(34,35)13(36,37)38/h(H,39,40)",C13HF25O2,664.109,663.957733,108,,29,,1,54/465,12.0,465
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70382047,"1H,1H-Perfluorobutyl perfluorobutanesulfonate",883499-32-9,TXGIYYDHRSACPQ-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutyl nonafluorobutane-1-sulfonate",FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H2F16O3S/c9-2(10,3(11,12)6(17,18)19)1-27-28(25,26)8(23,24)5(15,16)4(13,14)7(20,21)22/h1H2",C8H2F16O3S,482.14,481.946916,24,,28,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20382618,"2-Iodo-1h,1h,2h,3h,3h-perfluorodecan-1-ol",16083-64-0,DQVFKOBJDNVRJK-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluoro-2-iododecan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H6F15IO/c11-4(12,1-3(26)2-27)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h3,27H,1-2H2",C10H6F15IO,554.038,553.922380,29,,22,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80881157,"1-(Perfluorofluorooctyl)propane-2,3-diol",94159-84-9,CGRIOEGIXRPCJU-UHFFFAOYSA-N,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecane-1,2-diol",OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H7F17O2/c12-4(13,1-3(30)2-29)5(14,15)6(16,17)7(18,19)8(20,21)9(22,23)10(24,25)11(26,27)28/h3,29-30H,1-2H2",C11H7F17O2,494.148,494.017458,43,,41,,1,9/460,2.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50335975,"1,8-Diiodoperfluorooctane",335-70-6,SRDQTCUHAMDAMG-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Hexadecafluoro-1,8-diiodooctane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C8F16I2/c9-1(10,3(13,14)5(17,18)7(21,22)25)2(11,12)4(15,16)6(19,20)8(23,24)26",C8F16I2,653.871,653.783390,33,,51,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00442840,2-(Trifluoromethoxy)ethyl trifluoromethanesulfonate,329710-76-1,XNNJMXBWUMKLRR-UHFFFAOYSA-N,2-(Trifluoromethoxy)ethyl trifluoromethanesulfonate,FC(F)(F)OCCOS(=O)(=O)C(F)(F)F,"InChI=1S/C4H4F6O4S/c5-3(6,7)13-1-2-14-15(11,12)4(8,9)10/h1-2H2",C4H4F6O4S,262.12,261.973449,16,,30,,2,5/496,1.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00382171,2(Perfluoro-2-propyl)ethanol,90999-87-4,KKVIDVONCZYZLR-UHFFFAOYSA-N,"3,4,4,4-Tetrafluoro-3-(trifluoromethyl)butan-1-ol",OCCC(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H5F7O/c6-3(1-2-13,4(7,8)9)5(10,11)12/h13H,1-2H2",C5H5F7O,214.083,214.022862,24,,38,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20695972,Ethyl 2H-perfluoropropyl ether,380-34-7,DMECHFLLAQSVAD-UHFFFAOYSA-N,"1-Ethoxy-1,1,2,3,3,3-hexafluoropropane",CCOC(F)(F)C(F)C(F)(F)F,"InChI=1S/C5H6F6O/c1-2-12-5(10,11)3(6)4(7,8)9/h3H,2H2,1H3",C5H6F6O,196.092,196.032284,20,,37,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80379721,"1H,1H,6H,6H-Perfluorohexane-1,6-diol diacrylate",2264-01-9,BWTMTZBMAGYMOD-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluorohexane-1,6-diyl diprop-2-enoate",FC(F)(COC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"InChI=1S/C12H10F8O4/c1-3-7(21)23-5-9(13,14)11(17,18)12(19,20)10(15,16)6-24-8(22)4-2/h3-4H,1-2,5-6H2",C12H10F8O4,370.195,370.045134,39,,45,,2,199/511,39.0,511
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6062599,Perfluoropentanoic acid,2706-90-3,CXZGQIAOTKWCDB-UHFFFAOYSA-N,Nonafluoropentanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5HF9O2/c6-2(7,1(15)16)3(8,9)4(10,11)5(12,13)14/h(H,15,16)",C5HF9O2,264.047,263.983283,152,,93,,1,4/461,1.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70348047,2-(2-Iodoethyl)perfluoropropane,99324-96-6,NRVDKMYDLZBFEH-UHFFFAOYSA-N,"1,1,1,2-Tetrafluoro-4-iodo-2-(trifluoromethyl)butane",FC(F)(F)C(F)(CCI)C(F)(F)F,"InChI=1S/C5H4F7I/c6-3(1-2-13,4(7,8)9)5(10,11)12/h1-2H2",C5H4F7I,323.98,323.924590,34,,43,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20881338,3-Methoxyperfluoro(2-methylpentane),132182-92-4,QKAGYSDHEJITFV-UHFFFAOYSA-N,"1,1,1,2,2,3,4,5,5,5-Decafluoro-3-methoxy-4-(trifluoromethyl)pentane",COC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",C7H3F13O,350.079,349.997631,56,,35,,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30382063,"Perfluoro-3,6-dioxaheptanoic acid",151772-58-6,PPWRLPJIHGWGFH-UHFFFAOYSA-N,"Difluoro[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,"InChI=1S/C5HF9O4/c6-2(7,1(15)16)17-3(8,9)4(10,11)18-5(12,13)14/h(H,15,16)",C5HF9O4,296.045,295.973112,44,,44,,1,19/506,4.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80188996,Perfluorohexylchloride,355-41-9,BDUCYIFEYLMINO-UHFFFAOYSA-N,"1-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"InChI=1S/C6ClF13/c7-5(16,17)3(12,13)1(8,9)2(10,11)4(14,15)6(18,19)20",C6ClF13,354.5,353.948094,37,,35,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50881008,(2H-Perfluoroethoxy)methyloxirane,85567-21-1,HFNPKDDYCOMYLN-UHFFFAOYSA-N,"2-[(1,1,2,2-Tetrafluoroethoxy)methyl]oxirane",FC(F)C(F)(F)OCC1CO1,"InChI=1S/C5H6F4O2/c6-4(7)5(8,9)11-2-3-1-10-3/h3-4H,1-2H2",C5H6F4O2,174.095,174.030392,30,,37,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30382048,"3-(Perfluoro-1-propyl)-1,2-propanediol",1992-91-2,GGHXTGYWFGCELG-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluorohexane-1,2-diol",OCC(O)CC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H7F7O2/c7-4(8,1-3(15)2-14)5(9,10)6(11,12)13/h3,14-15H,1-2H2",C6H7F7O2,244.109,244.033427,28,,41,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80382093,2-Aminohexafluoropropan-2-ol,31253-34-6,KENSSLIXPGVLRV-UHFFFAOYSA-N,"2-Amino-1,1,1,3,3,3-hexafluoropropan-2-ol",NC(O)(C(F)(F)F)C(F)(F)F,"InChI=1S/C3H3F6NO/c4-2(5,6)1(10,11)3(7,8)9/h11H,10H2",C3H3F6NO,183.053,183.011883,26,,38,,1,16/505,3.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00380798,"1H,1H,11H,11H-Perfluorotetraethylene glycol",330562-44-2,BFMDZOWJRVLYPB-UHFFFAOYSA-N,"2,2'-{Oxybis[(1,1,2,2-tetrafluoroethane-2,1-diyl)oxy]}bis(2,2-difluoroethan-1-ol)",OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)CO,"InChI=1S/C8H6F12O5/c9-3(10,1-21)23-5(13,14)7(17,18)25-8(19,20)6(15,16)24-4(11,12)2-22/h21-22H,1-2H2",C8H6F12O5,410.112,410.002361,35,,38,,2,79/498,16.0,498
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80108992,Perfluorooctanesulfonate,45298-90-6,YFSUTJLHUFNCNZ-UHFFFAOYSA-M,Heptadecafluorooctane-1-sulfonatato,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF17O3S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H,26,27,28)/p-1",C8F17O3S,499.12,498.930217,61,1124,12,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20880129,"1H,1H-Perfluoro-1-pentanol",355-28-2,PJRIQFXPYMVWOU-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,5-Nonafluoropentan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H3F9O/c6-2(7,1-15)3(8,9)4(10,11)5(12,13)14/h15H,1H2",C5H3F9O,250.064,250.004018,33,,50,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6067331,6:2 Fluorotelomer sulfonic acid,27619-97-2,VIONGDJUYAYOPU-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctane-1-sulfonic acid",OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H5F13O3S/c9-3(10,1-2-25(22,23)24)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h1-2H2,(H,22,23,24)",C8H5F13O3S,428.16,427.975181,139,,52,,1,16/461,3.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70366226,Perfluoropentanamide,355-81-7,QNNUQHBPTQVSFD-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5-Octafluoropentanamide",NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C5H3F8NO/c6-1(7)3(8,9)5(12,13)4(10,11)2(14)15/h1H,(H2,14,15)",C5H3F8NO,245.072,245.008689,34,,31,,2,8/497,2.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70381151,Perfluorooctanamidine,307-31-3,VHJKOLAKAFYZMC-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanimidamide",NC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H3F15N2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H3,24,25)",C8H3F15N2,412.102,412.005671,30,,36,,1,103/506,20.0,506
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60510796,"2,2,3,3-Tetrafluoropropyl ether",82914-35-0,JCSRVIQQOQNBKC-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-3-(2,2,3,3-tetrafluoropropoxy)propane",FC(F)C(F)(F)COCC(F)(F)C(F)F,"InChI=1S/C6H6F8O/c7-3(8)5(11,12)1-15-2-6(13,14)4(9)10/h3-4H,1-2H2",C6H6F8O,246.1,246.029090,18,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80379781,Perfluorocyclohexanecarbonyl fluoride,6588-63-2,HDVGMDBHTBNCLT-UHFFFAOYSA-N,"1,2,2,3,3,4,4,5,5,6,6-Undecafluorocyclohexane-1-carbonyl fluoride",FC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C7F12O/c8-1(20)2(9)3(10,11)5(14,15)7(18,19)6(16,17)4(2,12)13",C7F12O,328.057,327.975753,45,,,,1,6/470,1.0,470
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70869964,3-(Perfluoroethyl)propanol,148043-73-6,QROUUECTKRZFHF-UHFFFAOYSA-N,"4,4,5,5,5-Pentafluoropentan-1-ol",OCCCC(F)(F)C(F)(F)F,"InChI=1S/C5H7F5O/c6-4(7,2-1-3-11)5(8,9)10/h11H,1-3H2",C5H7F5O,178.102,178.041706,45,,102,,1, ,,
